# Creation Date: Tue Mar 17 15:46:45 2015
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 40.0/50.5 Lon: -10.0/10.5
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1650 ;   11;  4;    ;      ;  47.56 ;    9.70 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1650 ;   11;  7;    ;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1650 ;   11;  9;    ;      ;  47.50 ;    7.62 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1650 ;   12;   ;    ;      ;  47.00 ;    6.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1651 ;     ;   ;    ;      ;  47.23 ;    9.18 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1651 ;    3; 26;   3;      ;  47.48 ;    8.48 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1651 ;    6;  8;    ;      ;  46.50 ;   10.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1651 ;    6; 23;    ;      ;  47.23 ;    9.47 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1651 ;    6; 25;    ;      ;  46.50 ;   10.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1651 ;    8;  3;    ;      ;  46.50 ;   10.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1651 ;   10; 29;    ;      ;  47.23 ;    9.47 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1651 ;   11; 26;   3;    30;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1652 ;    2; 11;    ;      ;  47.48 ;    8.25 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1653 ;    1; 14;  23;      ;  47.45 ;    7.55 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1653 ;    3; 17;    ;      ;  47.21 ;    7.54 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1654 ;   10; 24;    ;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1655 ;    3; 19;   3;      ;  48.50 ;    9.07 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1655 ;    3; 30;    ;      ;  48.50 ;    9.07 ;     ;       6 ;      ;    ;4.2;      ;   GruRA
 1655 ;    4;  3;   9;    45;  48.50 ;    9.07 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1655 ;    4; 11;  14;      ;  48.50 ;    9.07 ;     ;       6 ;      ;    ;4.2;      ;   GruRA
 1656 ;    3;  5;    ;      ;  46.68 ;    7.05 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1656 ;    3; 16;   3;      ;  47.52 ;    7.57 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1656 ;    5; 16;   2;      ;  47.42 ;    7.58 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1657 ;    2; 15;  15;      ;  47.12 ;    0.62 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1659 ;    8;  9;   4;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1659 ;    8; 11;    ;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1659 ;   10; 19;    ;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1660 ;    6; 21;    ;      ;  42.58 ;    0.04 ;     ;         ;   6.1;  w ;6.1;      ;   CAS08
 1660 ;   11; 14;    ;      ;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1661 ;    1; 25;    ;      ;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1661 ;    2;  2;   1;      ;  47.57 ;    8.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1661 ;    3;   ;    ;      ;  46.33 ;    6.97 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1661 ;    3; 12;    ;      ;  45.73 ;   10.07 ;     ;       7 ;   5.2;  w ;5.2;  0.3 ;  CPTI04
 1661 ;    3; 27;    ;      ;  46.32 ;    6.97 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1661 ;    5;   ;    ;      ;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1662 ;    3;  3;    ;      ;  47.26 ;    9.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1662 ;    4;  6;    ;      ;  46.80 ;    7.17 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1665 ;    3;  1;   1;      ;  47.03 ;    9.07 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1665 ;    4; 10;    ;      ;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1665 ;    5;   ;    ;      ;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1666 ;   10;  2;    ;      ;  47.58 ;    8.53 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1666 ;   12; 11;    ;      ;  47.47 ;    7.58 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1669 ;   10; 10;   0;    45;  48.60 ;    7.80 ;     ;       7 ;      ;    ;5.0;      ;     Ley
 1670 ;    6; 13;   4;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1670 ;   12; 12;  15;      ;  47.37 ;    8.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1671 ;    5; 23;  12;      ;  47.26 ;    9.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1672 ;    4; 13;    ;      ;  47.70 ;    8.64 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1673 ;    2; 13;    ;      ;  47.03 ;    9.07 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1674 ;    2; 23;    ;      ;  47.00 ;    9.15 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1674 ;    3;   ;    ;      ;  46.78 ;    6.63 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1674 ;   12; 16;   8;      ;  47.30 ;    8.58 ;   15;       5 ;   4.5;  w ;4.5;      ; ECOS-09
 1674 ;   12; 22;   5;    30;  47.42 ;    9.37 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1675 ;    1;  1;    ;      ;  47.33 ;    9.41 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1676 ;    3;   ;    ;      ;  47.57 ;    8.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1679 ;    1; 12;   1;      ;  47.42 ;    9.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1680 ;    4; 30;  11;      ;  44.69 ;    8.80 ;     ;       7 ;   5.2;  w ;5.2;  0.3 ;  CPTI04
 1681 ;    1; 18;   4;    30;  50.20 ;    8.40 ;     ;       6 ;      ;    ;4.2;      ;     Ley
 1681 ;    2;  6;  21;    45;  47.16 ;    9.53 ;   15;       6 ;   5.1;  w ;5.1;      ; ECOS-09
 1682 ;    5;  7;    ;      ;  47.03 ;    9.07 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1682 ;    5; 12;   2;    30;  47.97 ;    6.52 ;     ;       8 ;      ;    ;5.6;      ;  SisF10
 1683 ;   11; 27;    ;      ;  47.48 ;    7.57 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1684 ;     ;   ;    ;      ;  47.05 ;    8.31 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1685 ;    3;  8;  19;      ;  46.28 ;    7.63 ;     ;       7 ;   5.3;  w ;5.3;      ; ECOS-09
 1685 ;    9;  9;    ;      ;  47.03 ;    9.07 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1687 ;    3; 15;    ;      ;  47.00 ;    9.08 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1689 ;    6;   ;    ;      ;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1689 ;   10; 23;  20;      ;  47.47 ;    7.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1690 ;   10; 29;    ;      ;  47.42 ;    9.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1691 ;    2; 20;    ;      ;  49.90 ;    8.92 ;     ;       5 ;   4.1;  w ;4.1;      ;   GruRA
 1692 ;   10; 15;   2;      ;  47.55 ;    7.60 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1694 ;    5;  8;   2;    30;  47.42 ;    9.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1694 ;    5;  8;  15;    30;  47.42 ;    9.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1694 ;    5;  9;   2;    30;  47.42 ;    9.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1695 ;    9; 11;    ;      ;  46.88 ;    9.67 ;     ;       6 ;     5;  w ;5.0;      ; ECOS-09
 1699 ;    1;   ;    ;      ;  47.43 ;    7.55 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    8; 24;    ;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    8; 31;    ;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    9;  1;  21;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    9;  2;   8;    30;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    9;  4;   7;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    9;  7;    ;      ;  46.92 ;    8.98 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    9; 10;    ;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;    9; 13;   9;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;   12; 12;  19;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;   12; 28;   5;      ;  46.98 ;    9.08 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1701 ;   12; 30;    ;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1702 ;    2; 24;    ;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1702 ;   10;  2;    ;      ;  46.93 ;    9.02 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1703 ;   12; 28;    ;      ;  44.78 ;    7.51 ;     ;     7.5 ;   5.4;  w ;5.4;  0.3 ;  CPTI04
 1704 ;   10;  4;    ;      ;  47.66 ;    8.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1705 ;    6;  3;    ;      ;  47.10 ;    9.07 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1706 ;    5; 26;  23;      ;  47.55 ;    7.60 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1706 ;    9;  7;   2;      ;  47.32 ;    0.40 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1706 ;    9; 15;   3;    45;  45.88 ;   -1.20 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1708 ;    8; 14;   6;    15;  43.82 ;    5.77 ;     ;       8 ;      ;    ;5.6;      ;  SisF10
 1708 ;    8; 20;  14;    50;  43.83 ;    5.78 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1711 ;    2;  9;    ;      ;  47.66 ;    7.57 ;     ;       6 ;   4.5;  w ;4.5;      ; ECOS-09
 1711 ;   10;  6;  19;      ;  46.93 ;    0.05 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1714 ;    1; 17;    ;      ;  47.45 ;    7.62 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1717 ;    8;  9;    ;      ;  47.00 ;    6.92 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1719 ;    6; 11;   2;      ;  44.40 ;    5.50 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1720 ;    1; 10;  15;      ;  44.25 ;   10.33 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1720 ;   10; 18;    ;      ;  47.00 ;    6.85 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1720 ;   12; 20;   5;    30;  47.52 ;    9.43 ;     ;       6 ;   4.6;  w ;4.6;      ;   GFS04
 1721 ;    7;  3;   7;    15;  47.47 ;    7.60 ;     ;       6 ;     5;  w ;5.0;      ; ECOS-09
 1724 ;    6;   ;    ;      ;  46.88 ;   10.35 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1725 ;    6; 30;    ;      ;  46.98 ;    9.05 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1725 ;    8;  3;  13;      ;  47.58 ;    8.52 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1727 ;    5; 27;   1;    45;  43.68 ;    4.63 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1728 ;    8;  3;  16;    30;  48.83 ;    8.22 ;     ;       7 ;      ;    ;5.0;      ;   GruRA
 1729 ;    1; 13;  21;      ;  46.63 ;    7.63 ;   12;       6 ;   5.2;  w ;5.2;      ; ECOS-09
 1729 ;    5; 26;    ;      ;  47.02 ;    6.98 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1730 ;    9; 21;   3;      ;  47.38 ;    9.43 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1731 ;    2;  9;    ;      ;  47.48 ;    7.62 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1731 ;    6; 15;  22;    45;  43.83 ;    5.03 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1731 ;    9;  8;    ;      ;  47.57 ;    8.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1732 ;    2; 27;    ;      ;  44.80 ;   10.33 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1733 ;    4; 13;  21;      ;  50.01 ;    5.70 ;     ;     6.5 ;      ;    ;4.7;      ;   ORB07
 1733 ;    5; 18;    ;      ;  49.84 ;    8.12 ;     ;     6.5 ;      ;    ;4.6;      ;   Vog91
 1734 ;   10; 25;   3;    50;  50.20 ;   -0.70 ;   14;         ;   4.5;  L ;4.2;      ;     Mus
 1735 ;    7;  2;    ;      ;  47.66 ;    8.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1735 ;    8;  6;    ;      ;  47.66 ;    8.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1735 ;    8; 11;    ;      ;  47.66 ;    8.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1735 ;    8; 13;    ;      ;  47.66 ;    8.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1736 ;    6; 12;    ;      ;  46.32 ;    8.60 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1736 ;    6; 12;  19;      ;  47.48 ;    7.60 ;     ;       6 ;   4.7;  w ;4.7;      ; ECOS-09
 1736 ;    6; 13;   5;    15;  46.20 ;    6.12 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1737 ;    5; 11;  14;    30;  48.91 ;    8.28 ;     ;     5.5 ;      ;    ;3.8;      ;  Vog93a
 1737 ;    5; 18;  21;    45;  48.91 ;    8.28 ;     ;       7 ;      ;    ;5.0;      ;  Vog93a
 1738 ;    3; 18;   2;      ;  47.02 ;    6.98 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1738 ;   10; 18;  16;    15;  44.05 ;    5.05 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1738 ;   11;  5;   0;    30;  44.91 ;   10.03 ;     ;       7 ;   5.4;  w ;5.4;  0.2 ;  CPTI04
 1740 ;    3;  8;    ;      ;  47.42 ;    9.43 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1741 ;    2;  2;  20;    30;  47.02 ;    7.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1742 ;    1; 27;  11;    20;  43.55 ;   10.32 ;     ;     6.5 ;   5.2;  w ;5.2; 0.16 ;  CPTI04
 1743 ;   10;  8;   7;    30;  47.55 ;    7.60 ;     ;       4 ;   3.5;  w ;3.5;      ; ECOS-09
 1744 ;   12; 28;  10;    30;  46.82 ;    9.83 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1746 ;    7; 23;  17;    15;  44.09 ;   10.44 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1746 ;   10; 28;    ;      ;  46.42 ;    8.22 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1750 ;    3; 18;  17;    45;  50.23 ;   -1.20 ;   13;       5 ;   4.3;  L ;4.0;      ;     Mus
 1750 ;    4; 11;    ;      ;  47.64 ;    8.62 ;     ;       5 ;   4.2;  w ;4.2;      ; ECOS-09
 1750 ;    5; 24;    ;      ;  43.04 ;   -0.02 ;     ;         ;   5.8;  w ;5.8;      ;   CAS08
 1750 ;    6; 15;  12;      ;  43.05 ;    0.00 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1751 ;   11; 21;   9;    41;  44.25 ;    9.25 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1751 ;   12; 19;  11;      ;  41.17 ;   -7.08 ;     ;     6.5 ;      ;    ;4.9;      ;   IGN10
 1753 ;    3;  9;  13;    15;  44.93 ;    7.18 ;     ;     6.5 ;   5.2;  w ;5.2; 0.13 ;  CPTI04
 1754 ;    1;  1;   7;      ;  47.57 ;    8.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1754 ;    1; 12;  22;      ;  45.30 ;    5.63 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1754 ;    9; 19;    ;      ;  46.24 ;    7.19 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1755 ;   11;  2;   4;      ;  47.00 ;    6.67 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1755 ;   11;  2;  14;    30;  47.48 ;    7.67 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1755 ;   11; 15;   2;      ;  42.58 ;   -1.28 ;     ;     5.5 ;      ;    ;4.3;      ;   IGN10
 1755 ;   12;  9;  13;    45;  46.32 ;    7.98 ;     ;       8 ;   5.7;  w ;5.7;      ; ECOS-09
 1755 ;   12; 20;    ;      ;  47.05 ;    6.75 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1755 ;   12; 21;   3;      ;  46.29 ;    8.06 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1755 ;   12; 27;   3;      ;  42.58 ;    2.43 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1755 ;   12; 27;   4;    15;  42.60 ;    2.38 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1755 ;   12; 27;  13;    30;  46.29 ;    8.06 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    1; 25;    ;      ;  46.29 ;    8.06 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    1; 26;  22;      ;  46.29 ;    8.06 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    2;  1;   1;      ;  46.30 ;    8.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    2;  1;   4;      ;  46.30 ;    8.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    2; 18;    ;      ;  46.30 ;    8.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    4; 26;   9;    15;  49.57 ;    2.42 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1756 ;    4; 30;  21;    15;  49.55 ;    2.37 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1756 ;    6;  7;   3;      ;  47.10 ;    6.82 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    6;  7;   7;    30;  47.13 ;    6.85 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    6;  7;  22;      ;  47.10 ;    6.82 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    7;   ;    ;      ;  46.30 ;    8.00 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1756 ;    7;  1;  16;      ;  47.56 ;    9.70 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1757 ;    1; 18;   5;    52;  47.77 ;    6.73 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1757 ;    7; 15;  18;    15;  50.13 ;   -5.46 ;   15;     5.5 ;   4.4;  L ;4.1;      ;     Mus
 1757 ;    8;  6;   9;    40;  47.22 ;    8.36 ;     ;       4 ;     4;  w ;4.0;      ; ECOS-09
 1757 ;   10; 28;   0;    40;  49.50 ;    0.13 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1757 ;   12;  9;  18;      ;  49.50 ;    0.13 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1759 ;    5; 13;   1;      ;  47.08 ;    1.92 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1759 ;    5; 26;   1;    30;  44.80 ;    9.03 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1759 ;    8; 10;  22;    10;  44.88 ;   -0.42 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1760 ;    7; 10;    ;      ;  40.50 ;   -1.48 ;     ;       6 ;      ;    ;4.6;      ;   IGN10
 1762 ;    6; 15;    ;      ;  46.57 ;    7.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1762 ;   10;  3;  20;    15;  46.57 ;    7.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1762 ;   10; 26;    ;      ;  47.57 ;    8.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1763 ;     ;   ;    ;      ;  47.12 ;    9.15 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1763 ;    7; 12;   7;      ;  43.83 ;    5.22 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1763 ;    9;  4;  11;      ;  48.97 ;    8.18 ;     ;       6 ;      ;    ;4.2;      ;   Ley96
 1764 ;    1;  6;    ;      ;  47.50 ;    7.57 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1764 ;   12; 12;  19;      ;  46.57 ;    7.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1765 ;    4;  1;   6;    30;  46.84 ;    8.15 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1765 ;    4;  7;  13;      ;  46.87 ;    8.23 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1765 ;    5; 19;  11;      ;  42.92 ;    1.02 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1767 ;    1; 21;   7;    45;  44.18 ;   10.11 ;     ;     6.5 ;   5.1;  w ;5.1; 0.16 ;  CPTI04
 1767 ;    2;  7;   3;    45;  44.55 ;    8.68 ;     ;     6.5 ;   5.1;  w ;5.1; 0.17 ;  CPTI04
 1767 ;    4;  7;   1;    30;  47.03 ;   -1.95 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1767 ;    5; 26;  18;    24;  45.27 ;    7.50 ;     ;       7 ;   5.2;  w ;5.2;  0.3 ;  CPTI04
 1768 ;   11; 17;  11;      ;  47.53 ;    9.40 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1769 ;   11; 18;   4;      ;  44.05 ;    4.83 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1769 ;   12;  1;  18;    30;  49.87 ;    0.80 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1769 ;   12; 21;  14;    30;  44.05 ;    4.83 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1770 ;    2; 26;  18;    30;  49.87 ;    0.80 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1770 ;    3; 20;  15;    30;  46.48 ;    7.18 ;     ;       6 ;   5.2;  w ;5.2;      ; ECOS-09
 1770 ;    3; 27;    ;      ;  46.78 ;    7.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1770 ;    7; 29;    ;      ;  46.22 ;    6.15 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1770 ;   11; 24;  23;      ;  46.45 ;   -1.25 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1771 ;    1;  8;   3;      ;  43.55 ;   10.32 ;     ;     6.5 ;     5;  w ;5.0; 0.33 ;  CPTI04
 1771 ;    8; 11;   7;    20;  47.57 ;    9.30 ;     ;       7 ;   5.1;  w ;5.1;      ; ECOS-09
 1771 ;   12; 27;    ;      ;  47.33 ;   10.17 ;    8;       6 ;      ;    ;4.1;      ; ZAMG09L
 1772 ;    1;  9;   7;      ;  46.65 ;   -0.25 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1772 ;    6; 24;   9;    36;  45.03 ;    3.88 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1772 ;   12; 25;  23;    30;  42.50 ;    2.40 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1773 ;    1; 23;  16;      ;  44.37 ;    4.80 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1773 ;    2;  7;   1;    45;  44.37 ;    4.82 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1773 ;    2; 24;   8;      ;  44.37 ;    4.82 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1773 ;    4; 15;  13;    45;  49.33 ;   -2.22 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1773 ;    4; 23;  13;      ;  49.80 ;   -2.20 ;     ;         ;   4.4;  L ;4.1;      ;     Mus
 1773 ;   10; 17;  10;    50;  43.13 ;   -0.60 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1773 ;   11; 11;    ;      ;  46.93 ;    9.15 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1773 ;   11; 14;    ;      ;  46.90 ;    9.16 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1773 ;   12;  7;  18;      ;  46.90 ;    9.16 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
