# Creation Date: Wed Nov 19 16:44:21 2014
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 28/40 Lon: 30/40
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1987 ;    5; 24;  13;    37;  34.73 ;   33.16 ;   28;         ;     4;  w ;4.0;      ;     Pou
 1987 ;    6; 16;   6;    17;  35.55 ;   35.25 ;   33;         ;   4.8;  w ;4.8;      ;     Pou
 1987 ;    6; 19;  11;    14;  38.58 ;   30.62 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1987 ;    6; 24;   6;    53;  38.32 ;   39.35 ;   33;         ;   4.8;  w ;4.8;      ;   KOERI
 1987 ;    9;  2;   8;    59;  37.99 ;   37.10 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1987 ;    9;  3;  12;    39;  35.91 ;   30.61 ;   52;         ;   5.3;  w ;5.3;      ;   KOERI
 1987 ;    9;  4;   7;    25;  34.88 ;   34.57 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1987 ;    9; 14;  15;    51;  36.74 ;   31.10 ;  111;         ;   4.8;  w ;4.8;      ;   KOERI
 1987 ;   10;  9;   7;    50;  35.09 ;   33.79 ;     ;         ;   4.2;  w ;4.2;      ;     Pou
 1987 ;   10; 18;   1;     5;  29.50 ;   35.10 ;     ;         ;   4.4;  b ;4.5;      ;     AMA
 1987 ;   10; 28;  19;     9;  37.87 ;   30.27 ;   12;         ;   4.3;  w ;4.3;      ;   KOERI
 1987 ;   10; 30;  10;    28;  37.64 ;   37.56 ;   10;         ;   4.8;  w ;4.8;      ;   KOERI
 1987 ;   11;  9;   6;     2;  34.72 ;   32.96 ;   22;         ;     5;  w ;5.0;      ;     Pou
 1987 ;   11;  9;   7;    50;  34.72 ;   32.88 ;   23;         ;   4.6;  w ;4.6;      ;     Pou
 1987 ;   11; 15;  16;    20;  37.89 ;   38.52 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1987 ;   11; 20;  21;    45;  37.11 ;   36.38 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1987 ;   11; 26;  23;     0;  37.93 ;   31.10 ;   16;         ;   4.6;  w ;4.6;      ;   KOERI
 1987 ;   11; 27;   5;    44;  37.98 ;   31.08 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1987 ;   12; 14;  21;    51;  30.70 ;   31.70 ;     ;       6 ;   4.1;  b ;4.2;      ;     AMA
 1987 ;   12; 16;   0;    34;  37.91 ;   30.99 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1987 ;   12; 31;  17;    26;  37.02 ;   36.02 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1988 ;    1;  1;   4;    17;  36.35 ;   35.47 ;   10;         ;   4.4;  w ;4.4;      ;     Pou
 1988 ;    1; 13;   7;    58;  38.34 ;   30.83 ;    9;         ;   4.6;  w ;4.6;      ;   KOERI
 1988 ;    1; 18;  21;    41;  37.80 ;   37.60 ;     ;         ;   4.5;  w ;4.5;      ;   KOERI
 1988 ;    2; 29;  15;    32;  35.76 ;   31.21 ;   33;         ;   4.3;  w ;4.3;      ;     Pou
 1988 ;    3; 17;  21;    48;  37.60 ;   30.02 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1988 ;    5;  7;  20;    17;  32.84 ;   35.64 ;     ;         ;   4.1;  S ;4.8;      ;      PP
 1988 ;    5; 12;  18;    41;  34.30 ;   31.30 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1988 ;    6;  5;  18;    26;  28.00 ;   33.70 ;     ;         ;   4.5;  b ;4.5;      ;     AMA
 1988 ;    6; 23;  15;    39;  39.08 ;   30.18 ;   12;         ;   4.1;  w ;4.1;      ;   KOERI
 1988 ;    7;  9;  13;     0;  36.30 ;   34.34 ;   25;         ;   4.2;  w ;4.2;      ;     Pou
 1988 ;    7; 19;  20;    44;  38.22 ;   38.73 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1988 ;    7; 22;   8;    21;  36.68 ;   31.55 ;  103;         ;   4.5;  S ;5.1;      ;      PP
 1988 ;    8;  3;  20;    42;  35.88 ;   35.65 ;   56;         ;   4.8;  w ;4.8;      ;     Pou
 1988 ;    8; 20;   6;    52;  35.72 ;   31.22 ;   10;         ;   4.4;  w ;4.4;      ;     Pou
 1988 ;    9;  5;  14;    33;  33.15 ;   34.36 ;     ;         ;     4;  S ;4.8;      ;      PP
 1988 ;   11; 18;  20;     4;  38.45 ;   30.08 ;   37;         ;   4.6;  w ;4.6;      ;   KOERI
 1988 ;   11; 28;   3;    28;  36.15 ;   31.28 ;    5;         ;   4.3;  w ;4.3;      ;     Pou
 1988 ;   11; 29;  17;     6;  28.50 ;   33.80 ;     ;       5 ;      ;    ;4.8;      ;     AMA
 1988 ;   12;  3;  20;    15;  35.68 ;   31.71 ;    9;         ;   4.4;  w ;4.4;      ;     Pou
 1988 ;   12;  8;  13;    33;  36.62 ;   30.03 ;   77;         ;     5;  w ;5.0;      ;   KOERI
 1988 ;   12; 13;  15;    46;  38.73 ;   39.47 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1988 ;   12; 13;  19;    54;  34.59 ;   33.19 ;   25;         ;   4.2;  w ;4.2;      ;     Pou
 1988 ;   12; 17;  18;    57;  37.50 ;   36.20 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1988 ;   12; 22;  20;    32;  37.59 ;   32.11 ;    8;         ;   4.7;  w ;4.7;      ;   KOERI
 1988 ;   12; 24;  20;    36;  37.58 ;   32.15 ;   12;         ;   4.6;  w ;4.6;      ;   KOERI
 1989 ;    1;  3;  17;    10;  32.46 ;   35.50 ;     ;         ;   4.4;  S ;5.0;      ;      PP
 1989 ;    1;  4;  14;    55;  39.78 ;   30.70 ;    5;         ;   4.4;  w ;4.4;      ;   KOERI
 1989 ;    1; 13;   5;    53;  36.00 ;   30.00 ;     ;         ;   4.1;  w ;4.1; 0.25 ;     Pap
 1989 ;    1; 16;   5;    33;  37.17 ;   30.95 ;  132;         ;   4.2;  w ;4.2;      ;   KOERI
 1989 ;    1; 19;  17;    28;  38.14 ;   39.57 ;   10;         ;   4.4;  w ;4.4;      ;   KOERI
 1989 ;    1; 23;   6;    19;  36.20 ;   31.50 ;  146;         ;     4;  w ;4.0;      ;     Pou
 1989 ;    3;  6;   2;    13;  37.44 ;   36.42 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1989 ;    3; 31;   0;    44;  31.88 ;   37.46 ;   12;         ;   5.4;  L ;5.1;      ;     AFS
 1989 ;    4;  2;  18;    26;  37.76 ;   36.66 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1989 ;    4; 27;  21;    44;  35.90 ;   31.60 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1989 ;    6; 24;   3;     9;  36.71 ;   35.93 ;     ;         ;   5.1;  S ;5.4;      ;      PP
 1989 ;    7; 12;  13;    42;  37.16 ;   31.09 ;  125;         ;   4.3;  w ;4.3;      ;   KOERI
 1989 ;    7; 15;  11;    49;  35.98 ;   30.78 ;   62;         ;   4.8;  S ;5.2;      ;      PP
 1989 ;    7; 20;   5;    41;  36.46 ;   34.77 ;   61;         ;     4;  w ;4.0;      ;     Pou
 1989 ;    9;  5;   8;    50;  35.48 ;   31.09 ;   22;         ;   4.4;  w ;4.4;      ;     Pou
 1989 ;    9;  9;  20;    15;  34.57 ;   32.91 ;   29;         ;   4.1;  w ;4.1;      ;     Pou
 1989 ;    9; 13;   9;    36;  37.70 ;   30.25 ;   28;         ;   4.4;  w ;4.4;      ;   KOERI
 1989 ;    9; 18;   2;    27;  38.97 ;   35.54 ;   33;         ;   4.3;  w ;4.3;      ;   KOERI
 1989 ;   10; 10;   3;     9;  39.01 ;   35.40 ;   36;         ;   4.3;  w ;4.3;      ;   KOERI
 1989 ;   10; 14;  21;    12;  39.75 ;   32.84 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1989 ;   10; 15;  13;    15;  36.85 ;   35.78 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1989 ;   10; 24;  22;    46;  36.17 ;   34.08 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1989 ;   11; 12;  10;    31;  33.10 ;   31.41 ;     ;         ;   4.4;  S ;5.0;      ;      PP
 1989 ;   12; 18;  21;    48;  28.40 ;   33.30 ;     ;         ;   4.3;  b ;4.4;      ;     AMA
 1989 ;   12; 24;   1;    20;  35.39 ;   31.92 ;   82;         ;   4.1;  w ;4.1;      ;     Pou
 1990 ;    1; 25;   3;    28;  35.90 ;   31.90 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1990 ;    2; 20;  19;    25;  37.22 ;   30.00 ;     ;         ;   4.3;  w ;4.3; 0.25 ;     Pap
 1990 ;    5;  3;  21;     5;  39.61 ;   38.40 ;   24;         ;   4.7;  w ;4.7;      ;   KOERI
 1990 ;    6;  3;   0;    31;  36.20 ;   31.50 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1990 ;    6;  3;  19;    50;  35.80 ;   31.10 ;   33;         ;   4.3;  w ;4.3;      ;     Pou
 1990 ;    7;  5;   3;    57;  36.75 ;   31.20 ;   87;         ;   4.1;  w ;4.1;      ;   KOERI
 1990 ;    7; 30;  17;    52;  38.01 ;   38.24 ;   46;         ;   4.5;  w ;4.5;      ;   KOERI
 1990 ;    9; 12;   8;    22;  36.22 ;   31.82 ;   98;         ;     4;  w ;4.0;      ;     Pou
 1990 ;    9; 24;  21;    45;  37.41 ;   30.55 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1990 ;   10; 17;   2;     0;  37.05 ;   33.99 ;   24;         ;   4.3;  w ;4.3;      ;   KOERI
 1990 ;   10; 24;  11;    16;  39.84 ;   30.23 ;   18;         ;   4.4;  w ;4.4;      ;   KOERI
 1990 ;   11;  6;  15;    21;  35.85 ;   35.62 ;   10;         ;   4.4;  w ;4.4;      ;     Pou
 1990 ;   11; 23;   6;    43;  34.67 ;   32.95 ;   23;         ;   4.4;  w ;4.4;      ;     Pou
 1990 ;   11; 26;  19;    35;  38.38 ;   36.60 ;   35;         ;   4.3;  w ;4.3;      ;   KOERI
 1990 ;   12;  9;   1;    16;  36.23 ;   33.92 ;   27;         ;   4.2;  w ;4.2;      ;   KOERI
 1990 ;   12; 13;   7;    31;  34.65 ;   33.92 ;   50;         ;   4.4;  w ;4.4;      ;     Pou
 1991 ;    1;  4;   8;    13;  39.92 ;   30.17 ;    8;         ;   4.2;  w ;4.2;      ;   KOERI
 1991 ;    1; 16;   6;     0;  34.43 ;   32.24 ;   53;         ;     4;  w ;4.0;      ;     Pou
 1991 ;    1; 28;  21;     2;  36.06 ;   31.41 ;    7;         ;     4;  w ;4.0;      ;     Pou
 1991 ;    2;  4;  19;    53;  36.15 ;   31.15 ;   26;         ;   4.1;  w ;4.1;      ;     Pou
 1991 ;    2;  9;  18;    58;  38.65 ;   31.79 ;   53;         ;   4.2;  w ;4.2;      ;   KOERI
 1991 ;    3;  4;   8;    41;  38.26 ;   30.27 ;    8;         ;   4.1;  w ;4.1;      ;   KOERI
 1991 ;    3; 11;  18;    33;  37.01 ;   30.96 ;  113;         ;   5.4;  w ;5.4;      ;   KOERI
 1991 ;    3; 12;  15;    10;  35.35 ;   31.16 ;   52;         ;   4.5;  w ;4.5;      ;     Pou
 1991 ;    3; 22;   5;    52;  33.88 ;   37.22 ;   25;         ;   4.6;  L ;4.3;      ;     AFS
 1991 ;    4; 10;   1;     8;  37.31 ;   36.14 ;   33;         ;   5.5;  w ;5.5;      ;   KOERI
 1991 ;    4; 15;   5;    36;  36.22 ;   31.15 ;   71;         ;   4.3;  w ;4.3;      ;     Pou
 1991 ;    4; 27;  20;    12;  35.90 ;   35.14 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1991 ;    7; 22;   4;    49;  35.28 ;   31.83 ;   73;         ;     4;  w ;4.0;      ;     Pou
 1991 ;    8; 11;   8;    33;  36.15 ;   35.90 ;   42;         ;   4.1;  w ;4.1;      ;   KOERI
 1991 ;    8; 14;  13;    41;  35.99 ;   35.81 ;   51;         ;   4.5;  w ;4.5;      ;     Pou
 1991 ;    9;  3;   4;    38;  36.17 ;   31.81 ;  113;         ;   4.4;  w ;4.4;      ;     Pou
 1991 ;    9; 19;   2;    14;  36.14 ;   35.83 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1991 ;    9; 26;  20;    24;  37.37 ;   36.31 ;   10;         ;   4.8;  w ;4.8;      ;   KOERI
 1991 ;   10;  2;  19;     3;  37.44 ;   36.14 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1991 ;   10;  4;  21;     9;  36.77 ;   30.52 ;   29;         ;   4.1;  w ;4.1;      ;   KOERI
 1991 ;   10;  7;  12;    29;  37.10 ;   35.70 ;   10;         ;   4.4;  w ;4.4;      ;   KOERI
 1991 ;   10;  9;   8;    17;  36.20 ;   31.39 ;   82;         ;   4.3;  w ;4.3;      ;     Pou
 1991 ;   10; 18;  16;    48;  33.55 ;   36.45 ;     ;         ;   4.6;  L ;4.3;      ;     AFS
 1991 ;   10; 20;  21;    54;  36.08 ;   31.68 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1991 ;   10; 26;   1;    11;  34.51 ;   33.14 ;   18;         ;     4;  w ;4.0;      ;     Pou
 1991 ;   11; 18;  14;    49;  36.07 ;   31.09 ;    7;         ;     4;  w ;4.0;      ;     Pou
 1991 ;   12;  5;   0;    52;  28.55 ;   32.71 ;   25;         ;   4.4;  L ;4.1;      ;     AFS
 1991 ;   12;  5;  20;    21;  36.13 ;   31.79 ;  112;         ;   5.3;  w ;5.3;      ;     Pou
 1992 ;    1; 19;  16;    22;  37.55 ;   35.96 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1992 ;    2; 14;   3;    27;  39.84 ;   33.90 ;    8;         ;   4.3;  w ;4.3;      ;   KOERI
 1992 ;    2; 26;   2;     4;  35.81 ;   36.98 ;   25;         ;   4.3;  L ;4.0;      ;     AFS
 1992 ;    3;  9;  19;    54;  34.45 ;   35.92 ;    5;         ;   4.1;  w ;4.1;      ;     Pou
 1992 ;    3; 13;  17;    18;  39.72 ;   39.63 ;   23;         ;   6.3;  w ;6.3;      ;   KOERI
 1992 ;    3; 13;  18;    37;  39.87 ;   39.46 ;   34;         ;   4.8;  w ;4.8;      ;   KOERI
 1992 ;    3; 13;  20;    15;  39.20 ;   39.78 ;   10;         ;   4.5;  w ;4.5;      ;   KOERI
 1992 ;    3; 13;  22;    47;  39.96 ;   39.68 ;   10;         ;   4.7;  w ;4.7;      ;   KOERI
 1992 ;    3; 14;   1;    24;  39.63 ;   39.69 ;   22;         ;   4.7;  w ;4.7;      ;   KOERI
 1992 ;    3; 15;  16;    16;  39.53 ;   39.93 ;   29;         ;   5.7;  w ;5.7;      ;   KOERI
 1992 ;    3; 21;  23;    15;  39.62 ;   39.87 ;   15;         ;   4.7;  w ;4.7;      ;   KOERI
 1992 ;    3; 22;  10;    33;  39.36 ;   39.82 ;   13;         ;   4.1;  w ;4.1;      ;   KOERI
 1992 ;    3; 26;  16;    16;  37.31 ;   30.95 ;   25;         ;   4.6;  w ;4.6;      ;   KOERI
 1992 ;    3; 29;   9;    26;  39.43 ;   39.63 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1992 ;    4; 19;  10;    14;  39.62 ;   39.63 ;   10;         ;   4.5;  w ;4.5;      ;   KOERI
 1992 ;    4; 20;  18;     5;  39.55 ;   39.81 ;   19;         ;   4.7;  w ;4.7;      ;   KOERI
 1992 ;    4; 22;   3;     3;  39.60 ;   39.74 ;   24;         ;   4.6;  w ;4.6;      ;   KOERI
 1992 ;    4; 28;   7;    16;  39.60 ;   39.91 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1992 ;    5; 22;  23;    10;  30.18 ;   32.01 ;    8;         ;   4.5;  b ;4.5;      ;     ISC
 1992 ;    5; 23;  22;    53;  36.74 ;   30.44 ;   43;         ;   4.8;  w ;4.8;      ;   KOERI
 1992 ;    5; 29;   6;    55;  37.56 ;   36.83 ;    7;         ;   4.3;  w ;4.3;      ;   KOERI
 1992 ;    6;  7;  20;    57;  35.92 ;   31.15 ;   90;         ;     4;  w ;4.0;      ;     Pou
 1992 ;    6; 13;  20;     8;  38.21 ;   36.30 ;   48;         ;   4.4;  w ;4.4;      ;   KOERI
 1992 ;    6; 14;   0;    14;  35.44 ;   31.07 ;   66;         ;     4;  w ;4.0;      ;     Pou
 1992 ;    6; 30;   3;    43;  35.11 ;   30.53 ;     ;         ;     4;  S ;4.8;      ;      PP
 1992 ;    7; 10;  23;    57;  36.09 ;   30.82 ;   75;         ;   4.5;  S ;5.1;      ;      PP
 1992 ;    7; 11;   0;    21;  36.10 ;   30.90 ;     ;         ;   4.1;  S ;4.8;      ;      PP
 1992 ;    7; 27;   7;    58;  34.96 ;   33.60 ;   62;         ;   4.4;  w ;4.4;      ;     Pou
 1992 ;    9;  2;  15;    36;  36.18 ;   30.98 ;     ;         ;   4.5;  S ;5.1;      ;      PP
 1992 ;    9; 10;   1;     7;  39.62 ;   39.78 ;   33;         ;   4.2;  w ;4.2;      ;   KOERI
 1992 ;   10;  8;  14;    27;  38.74 ;   38.52 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1992 ;   10; 12;  13;     9;  29.90 ;   31.20 ;     ;         ;   5.2;  S ;5.5;      ;     AMA
 1992 ;   10; 20;   0;    26;  37.19 ;   31.20 ;  134;         ;   4.2;  w ;4.2;      ;   KOERI
 1992 ;   10; 20;   1;    58;  28.49 ;   33.12 ;   19;         ;   4.4;  L ;4.1;      ;     AFS
 1992 ;   10; 27;  11;     2;  28.80 ;   33.20 ;     ;         ;     4;  b ;4.1;      ;     AMA
 1992 ;   11;  5;  18;    41;  29.60 ;   31.10 ;     ;         ;   4.5;  b ;4.5;      ;     AMA
 1992 ;   11;  5;  19;    16;  29.70 ;   31.10 ;     ;         ;   4.7;  b ;4.7;      ;     AMA
 1992 ;   11; 10;  11;    17;  29.62 ;   31.01 ;   25;         ;   4.4;  b ;4.5;      ;     ISC
 1992 ;   11; 16;  18;     9;  35.34 ;   31.09 ;   46;         ;     4;  w ;4.0;      ;     Pou
 1992 ;   12; 29;  11;    41;  35.98 ;   31.13 ;   64;         ;   4.6;  w ;4.6;      ;     Pou
 1993 ;    1; 11;  11;    33;  35.99 ;   31.15 ;   65;         ;   4.1;  w ;4.1;      ;     Pou
 1993 ;    2; 17;  13;    31;  33.81 ;   32.19 ;   38;         ;   4.5;  w ;4.5;      ;     Pou
 1993 ;    3; 10;  19;    26;  29.99 ;   31.66 ;   10;         ;   4.5;  b ;4.5;      ;     ISC
 1993 ;    3; 17;  10;    21;  35.41 ;   31.13 ;   18;         ;   4.5;  w ;4.5;      ;     Pou
 1993 ;    3; 22;  11;     3;  34.70 ;   34.38 ;   27;         ;   5.4;  w ;5.4;      ;     Pou
 1993 ;    3; 25;  16;    43;  38.07 ;   38.53 ;   12;         ;   4.4;  w ;4.4;      ;   KOERI
 1993 ;    5; 14;  23;    59;  36.53 ;   30.01 ;     ;         ;   4.4;  w ;4.4; 0.25 ;     Pap
 1993 ;    6; 13;   6;    16;  29.56 ;   30.81 ;   10;         ;   4.1;  b ;4.2;      ;     ISC
 1993 ;    6; 14;  19;    59;  39.63 ;   38.44 ;   21;         ;     5;  w ;5.0;      ;   KOERI
 1993 ;    6; 20;  10;    15;  33.67 ;   34.71 ;    9;         ;   4.4;  w ;4.4;      ;     Pou
 1993 ;    7;  6;  19;    48;  37.99 ;   39.31 ;   41;         ;   4.6;  w ;4.6;      ;   KOERI
 1993 ;    7; 21;   1;    21;  37.13 ;   36.78 ;   25;         ;   4.2;  w ;4.2;      ;   KOERI
 1993 ;    7; 30;  23;    34;  28.75 ;   34.81 ;    7;         ;   4.6;  L ;4.3;      ;     AFS
 1993 ;    8;  3;  12;    31;  28.35 ;   34.92 ;   16;         ;   4.8;  L ;4.5;      ;     AFS
 1993 ;    8;  3;  12;    43;  28.45 ;   34.82 ;   13;         ;   5.8;  L ;5.5;      ;     AFS
 1993 ;    8;  3;  13;    53;  28.45 ;   34.64 ;   23;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  3;  14;     6;  28.48 ;   34.58 ;    5;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;    8;  3;  14;    34;  28.60 ;   34.25 ;   13;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;    8;  3;  15;    19;  28.65 ;   34.84 ;   15;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;    8;  3;  15;    38;  28.54 ;   34.81 ;   16;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  3;  15;    42;  28.36 ;   34.63 ;    5;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    8;  3;  15;    57;  28.56 ;   34.86 ;   13;         ;   4.6;  L ;4.3;      ;     AFS
 1993 ;    8;  3;  16;    33;  28.80 ;   34.82 ;     ;         ;   5.6;  L ;5.3;      ;     AFS
 1993 ;    8;  3;  16;    44;  28.89 ;   34.63 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1993 ;    8;  3;  16;    45;  29.13 ;   35.43 ;   33;         ;   4.4;  b ;4.5;      ;     ISC
 1993 ;    8;  3;  16;    59;  28.65 ;   35.03 ;   11;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    8;  3;  17;    13;  28.54 ;   34.64 ;    7;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  3;  17;    44;  28.46 ;   34.64 ;    6;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  3;  17;    50;  28.62 ;   34.83 ;   10;         ;   4.8;  L ;4.5;      ;     AFS
 1993 ;    8;  3;  18;     2;  28.71 ;   34.83 ;   14;         ;   4.9;  L ;4.6;      ;     AFS
 1993 ;    8;  3;  20;     4;  28.09 ;   34.87 ;   17;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;    8;  3;  20;    53;  29.02 ;   34.84 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1993 ;    8;  3;  23;    56;  28.19 ;   34.89 ;    6;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  5;  17;    42;  28.18 ;   34.79 ;   10;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  6;  17;    48;  29.01 ;   34.87 ;    9;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8;  7;   4;    55;  28.80 ;   34.68 ;   18;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    8;  9;   6;     5;  28.92 ;   34.69 ;     ;         ;     5;  L ;4.7;      ;     AFS
 1993 ;    8; 13;   0;    31;  28.44 ;   34.74 ;   10;         ;   4.9;  L ;4.6;      ;     AFS
 1993 ;    8; 13;   1;    11;  28.67 ;   34.72 ;   25;         ;   4.6;  L ;4.3;      ;     AFS
 1993 ;    8; 15;   5;    11;  29.03 ;   34.67 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    8; 16;   2;    12;  28.28 ;   34.72 ;    6;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    8; 20;  23;     9;  28.55 ;   34.74 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1993 ;    8; 22;   7;     9;  28.53 ;   34.69 ;   15;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    8; 25;  22;    57;  36.07 ;   31.00 ;   65;         ;   4.3;  w ;4.3;      ;     Pou
 1993 ;    9;  6;   6;    51;  28.71 ;   34.84 ;   14;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    9;  6;  20;    50;  28.18 ;   34.57 ;   14;         ;   4.4;  L ;4.1;      ;     AFS
 1993 ;    9;  7;   1;    14;  28.28 ;   34.76 ;    7;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;    9; 12;  23;    15;  28.08 ;   34.65 ;    7;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    9; 13;   0;     2;  28.27 ;   34.66 ;    7;         ;   4.5;  L ;4.2;      ;     AFS
 1993 ;    9; 13;  22;    45;  32.93 ;   33.99 ;     ;         ;   4.4;  S ;5.0;      ;      PP
 1993 ;   10;  3;  17;    48;  28.31 ;   34.92 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;   10; 18;  20;    51;  28.05 ;   34.89 ;   14;         ;   4.9;  L ;4.6;      ;     AFS
 1993 ;   10; 21;   0;    34;  28.06 ;   34.81 ;    9;         ;   4.8;  L ;4.5;      ;     AFS
 1993 ;   10; 30;   9;    39;  38.34 ;   30.45 ;     ;         ;   4.2;  w ;4.2;      ;   KOERI
 1993 ;   11;  3;  18;    51;  28.54 ;   34.56 ;     ;         ;   3.9;  b ;4.0;      ;     ISC
 1993 ;   11;  3;  19;     6;  28.64 ;   34.86 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1993 ;   11;  8;   1;     5;  28.04 ;   34.80 ;    9;         ;     5;  L ;4.7;      ;     AFS
 1993 ;   11; 12;  20;    34;  33.67 ;   35.52 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1993 ;   12;  4;  23;    34;  28.77 ;   34.91 ;   10;         ;   4.9;  L ;4.6;      ;     AFS
 1993 ;   12;  6;  14;    25;  39.22 ;   30.19 ;   35;         ;   4.2;  w ;4.2;      ;   KOERI
 1993 ;   12; 13;  22;    21;  36.63 ;   31.80 ;     ;         ;     4;  S ;4.8;      ;      PP
 1993 ;   12; 13;  23;    57;  36.70 ;   31.96 ;     ;         ;     4;  S ;4.8;      ;      PP
 1993 ;   12; 31;  10;    26;  28.62 ;   34.73 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1994 ;    1;  1;   3;    10;  28.95 ;   34.76 ;    6;         ;   4.4;  L ;4.1;      ;     AFS
 1994 ;    1;  2;   7;    49;  28.02 ;   32.38 ;    7;         ;   4.5;  L ;4.2;      ;     AFS
 1994 ;    1;  3;  10;    49;  28.70 ;   34.81 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1994 ;    1;  3;  21;     0;  36.99 ;   35.81 ;   38;         ;   5.3;  w ;5.3;      ;   KOERI
 1994 ;    1; 28;  11;    52;  38.73 ;   38.78 ;   45;         ;   4.5;  w ;4.5;      ;   KOERI
 1994 ;    2; 10;   6;    15;  36.95 ;   35.81 ;   17;         ;   4.9;  w ;4.9;      ;   KOERI
 1994 ;    2; 17;  23;    13;  28.70 ;   34.83 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1994 ;    2; 19;   4;    13;  38.01 ;   38.24 ;     ;         ;   4.1;  w ;4.1;      ;   KOERI
 1994 ;    2; 21;  13;     2;  35.08 ;   32.54 ;   60;         ;     4;  w ;4.0;      ;     Pou
 1994 ;    3; 16;   8;     8;  36.31 ;   36.04 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1994 ;    4;  6;  21;    18;  28.51 ;   34.85 ;   14;         ;   4.8;  L ;4.5;      ;     AFS
 1994 ;    6;  1;  11;    33;  38.27 ;   39.49 ;   10;         ;   4.4;  w ;4.4;      ;   KOERI
 1994 ;    6; 15;  16;    53;  37.61 ;   30.09 ;    8;         ;   4.5;  w ;4.5;      ;   KOERI
